               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.031043,            0.021739,           0.0027357,             0.89517,             0.72046,             0.77472,             0.45918,            0.029256,            0.015804,           0.0017828,            0.005116,            0.005116,            0.005116
                 150,            0.031013,            0.021868,            0.002722,             0.89639,             0.71897,             0.77447,             0.45968,            0.029231,             0.01579,           0.0017807,            0.005083,            0.005083,            0.005083
                 151,             0.03075,            0.021817,           0.0027066,             0.89687,             0.71847,             0.77463,             0.46046,            0.029204,            0.015777,           0.0017779,             0.00505,             0.00505,             0.00505
                 152,            0.030796,            0.021787,           0.0026892,             0.89717,             0.71908,             0.77473,             0.46068,            0.029178,            0.015765,           0.0017756,            0.005017,            0.005017,            0.005017
                 153,            0.030769,            0.021726,           0.0027183,             0.89726,             0.71825,              0.7747,             0.46123,            0.029155,            0.015751,           0.0017733,            0.004984,            0.004984,            0.004984
                 154,            0.030812,            0.021886,           0.0027555,             0.89681,             0.72064,             0.77503,             0.46124,            0.029129,            0.015738,           0.0017708,            0.004951,            0.004951,            0.004951
                 155,            0.030827,            0.021771,           0.0027198,              0.8968,             0.72194,             0.77552,             0.46202,            0.029104,            0.015724,           0.0017681,            0.004918,            0.004918,            0.004918
                 156,            0.030692,            0.021784,            0.002678,             0.89479,             0.72385,             0.77603,             0.46214,            0.029077,             0.01571,            0.001766,            0.004885,            0.004885,            0.004885
                 157,            0.030555,            0.021723,            0.002691,             0.89519,             0.72388,             0.77624,             0.46248,            0.029052,            0.015696,           0.0017639,            0.004852,            0.004852,            0.004852
                 158,            0.030647,            0.021598,           0.0026718,             0.89896,             0.72238,             0.77636,             0.46247,            0.029027,            0.015682,            0.001762,            0.004819,            0.004819,            0.004819
                 159,            0.030614,            0.021663,           0.0027459,             0.89953,             0.72141,             0.77644,             0.46272,               0.029,            0.015668,           0.0017591,            0.004786,            0.004786,            0.004786
                 160,            0.030524,            0.021457,           0.0026852,             0.89871,             0.72288,             0.77705,             0.46357,            0.028977,            0.015656,           0.0017569,            0.004753,            0.004753,            0.004753
                 161,            0.030466,            0.021474,           0.0026343,             0.89833,             0.72155,             0.77734,             0.46376,            0.028953,            0.015643,           0.0017545,             0.00472,             0.00472,             0.00472
                 162,            0.030397,            0.021497,           0.0026901,             0.89557,               0.725,             0.77805,             0.46428,            0.028927,             0.01563,           0.0017526,            0.004687,            0.004687,            0.004687
                 163,             0.03039,            0.021607,           0.0026252,             0.89725,             0.72377,             0.77848,             0.46439,            0.028902,            0.015617,           0.0017501,            0.004654,            0.004654,            0.004654
                 164,            0.030555,            0.021576,           0.0026627,             0.89856,             0.72219,             0.77884,             0.46512,            0.028879,            0.015604,           0.0017475,            0.004621,            0.004621,            0.004621
                 165,            0.030273,            0.021481,           0.0025962,             0.89897,             0.72227,             0.77868,              0.4654,            0.028853,             0.01559,           0.0017448,            0.004588,            0.004588,            0.004588
                 166,            0.030256,            0.021369,           0.0026626,             0.89653,             0.72489,             0.77855,             0.46587,            0.028827,            0.015577,           0.0017421,            0.004555,            0.004555,            0.004555
                 167,            0.030241,            0.021376,            0.002639,             0.89587,             0.72617,             0.77848,             0.46607,            0.028804,            0.015564,           0.0017395,            0.004522,            0.004522,            0.004522
                 168,            0.030226,            0.021219,           0.0026603,             0.89784,             0.72552,             0.77883,             0.46647,             0.02878,            0.015551,           0.0017375,            0.004489,            0.004489,            0.004489
                 169,            0.030195,            0.021258,           0.0026098,             0.89966,             0.72534,             0.77884,             0.46703,            0.028755,            0.015539,           0.0017351,            0.004456,            0.004456,            0.004456
                 170,            0.030183,             0.02128,           0.0025532,             0.89991,             0.72428,             0.77893,             0.46811,            0.028731,            0.015526,           0.0017332,            0.004423,            0.004423,            0.004423
                 171,            0.030186,            0.021113,            0.002548,             0.90084,             0.72482,             0.77928,             0.46857,            0.028705,            0.015514,           0.0017312,             0.00439,             0.00439,             0.00439
                 172,            0.030039,            0.021199,           0.0026027,             0.90068,             0.72542,               0.779,               0.469,             0.02868,            0.015502,           0.0017292,            0.004357,            0.004357,            0.004357
                 173,            0.029988,            0.021177,           0.0025569,             0.90097,             0.72562,             0.77979,             0.46925,            0.028657,            0.015489,           0.0017267,            0.004324,            0.004324,            0.004324
                 174,             0.02993,            0.021069,           0.0025854,             0.90132,             0.72541,             0.77983,             0.46963,            0.028634,            0.015474,           0.0017247,            0.004291,            0.004291,            0.004291
                 175,            0.029909,            0.021128,            0.002535,             0.90103,             0.72662,             0.77883,             0.46964,            0.028609,            0.015464,           0.0017227,            0.004258,            0.004258,            0.004258
                 176,             0.02994,            0.021291,           0.0025922,             0.90096,             0.72697,             0.77871,              0.4704,            0.028585,            0.015449,           0.0017205,            0.004225,            0.004225,            0.004225
                 177,            0.029897,            0.021066,           0.0026192,             0.90224,             0.72641,             0.77843,             0.47089,            0.028561,            0.015437,           0.0017182,            0.004192,            0.004192,            0.004192
                 178,            0.029936,            0.021256,           0.0025783,              0.9021,             0.72665,             0.77909,             0.47091,            0.028537,            0.015424,           0.0017155,            0.004159,            0.004159,            0.004159
                 179,            0.029794,            0.021045,           0.0026054,             0.90285,             0.72691,             0.77977,             0.47162,            0.028517,            0.015413,           0.0017126,            0.004126,            0.004126,            0.004126
                 180,            0.029723,            0.021028,           0.0025435,             0.90164,             0.72731,             0.77975,             0.47208,            0.028496,            0.015401,           0.0017099,            0.004093,            0.004093,            0.004093
                 181,            0.029697,            0.020945,           0.0026097,             0.90231,             0.72777,             0.77971,             0.47243,            0.028474,            0.015388,           0.0017078,             0.00406,             0.00406,             0.00406
                 182,            0.029728,             0.02096,           0.0024928,             0.90331,             0.72784,             0.78039,             0.47282,            0.028455,            0.015378,           0.0017058,            0.004027,            0.004027,            0.004027
                 183,            0.029603,            0.020975,           0.0024997,             0.90404,             0.72612,             0.77896,             0.47292,            0.028431,            0.015366,           0.0017031,            0.003994,            0.003994,            0.003994
                 184,            0.029537,            0.020927,           0.0025901,               0.904,             0.72731,             0.77959,              0.4735,             0.02841,            0.015354,            0.001701,            0.003961,            0.003961,            0.003961
                 185,            0.029703,            0.020967,           0.0025731,             0.90311,             0.72788,             0.77954,             0.47384,            0.028388,            0.015343,           0.0016992,            0.003928,            0.003928,            0.003928
                 186,            0.029465,            0.020928,           0.0025219,              0.9037,             0.72781,             0.77971,             0.47399,            0.028367,            0.015334,           0.0016974,            0.003895,            0.003895,            0.003895
                 187,            0.029501,            0.020849,           0.0025475,             0.90354,              0.7276,             0.77974,             0.47402,            0.028345,            0.015323,           0.0016951,            0.003862,            0.003862,            0.003862
                 188,            0.029371,            0.020823,           0.0025669,               0.902,             0.72894,             0.77969,             0.47417,            0.028322,            0.015312,            0.001693,            0.003829,            0.003829,            0.003829
                 189,            0.029325,            0.020963,           0.0025332,               0.902,             0.72904,             0.77984,             0.47439,            0.028301,              0.0153,           0.0016906,            0.003796,            0.003796,            0.003796
                 190,            0.029324,             0.02075,           0.0024428,             0.90276,             0.73046,             0.78177,              0.4749,            0.028279,            0.015288,           0.0016883,            0.003763,            0.003763,            0.003763
                 191,            0.029405,            0.020744,           0.0025089,             0.90366,             0.73002,             0.78161,             0.47585,            0.028254,            0.015276,           0.0016865,             0.00373,             0.00373,             0.00373
                 192,            0.029342,            0.020793,              0.0025,             0.90323,             0.73051,             0.78189,             0.47661,            0.028232,            0.015264,           0.0016846,            0.003697,            0.003697,            0.003697
                 193,            0.029375,             0.02058,           0.0024904,             0.90381,             0.73038,              0.7822,             0.47654,            0.028211,            0.015252,           0.0016826,            0.003664,            0.003664,            0.003664
                 194,            0.029201,             0.02064,           0.0024386,             0.90248,             0.73271,             0.78248,               0.477,            0.028189,            0.015237,           0.0016805,            0.003631,            0.003631,            0.003631
                 195,            0.029217,            0.020509,           0.0024583,             0.90427,             0.73236,             0.78283,             0.47754,            0.028166,            0.015225,           0.0016784,            0.003598,            0.003598,            0.003598
                 196,              0.0291,            0.020755,           0.0024262,             0.90491,             0.73168,             0.78274,              0.4777,            0.028145,            0.015212,           0.0016766,            0.003565,            0.003565,            0.003565
                 197,            0.029077,            0.020482,           0.0024787,              0.9045,              0.7327,             0.78301,             0.47778,            0.028124,              0.0152,            0.001675,            0.003532,            0.003532,            0.003532
                 198,            0.029049,            0.020554,           0.0025145,             0.90518,             0.73257,             0.78286,             0.47806,            0.028102,            0.015188,           0.0016732,            0.003499,            0.003499,            0.003499
                 199,              0.0288,            0.020458,           0.0024495,             0.90532,             0.73251,             0.78307,             0.47855,            0.028079,            0.015177,           0.0016714,            0.003466,            0.003466,            0.003466
                 200,            0.028948,            0.020471,           0.0024541,             0.90686,             0.73216,             0.78321,             0.47856,            0.028055,            0.015165,           0.0016697,            0.003433,            0.003433,            0.003433
                 201,            0.028935,            0.020575,           0.0024723,              0.9082,              0.7322,             0.78346,             0.47908,            0.028034,            0.015153,            0.001668,              0.0034,              0.0034,              0.0034
                 202,             0.02872,            0.020227,           0.0024562,             0.91087,             0.73217,             0.78379,              0.4799,            0.028012,            0.015142,           0.0016662,            0.003367,            0.003367,            0.003367
                 203,            0.028894,            0.020364,           0.0024761,             0.91041,             0.73159,             0.78386,             0.47985,            0.027989,             0.01513,           0.0016645,            0.003334,            0.003334,            0.003334
                 204,            0.028722,            0.020347,           0.0023887,             0.90934,             0.73286,             0.78402,             0.48067,            0.027968,            0.015117,           0.0016632,            0.003301,            0.003301,            0.003301
                 205,            0.028736,            0.020311,           0.0024139,             0.90921,             0.73302,             0.78394,             0.48066,            0.027947,            0.015106,           0.0016616,            0.003268,            0.003268,            0.003268
                 206,            0.028647,            0.020487,            0.002384,             0.90909,              0.7336,             0.78434,             0.48097,            0.027929,            0.015095,           0.0016601,            0.003235,            0.003235,            0.003235
                 207,            0.028504,            0.020207,           0.0023994,             0.90961,             0.73394,             0.78442,             0.48136,            0.027907,            0.015082,           0.0016585,            0.003202,            0.003202,            0.003202
                 208,            0.028639,            0.020385,           0.0023833,             0.91005,             0.73362,             0.78429,             0.48169,            0.027888,             0.01507,           0.0016568,            0.003169,            0.003169,            0.003169
                 209,            0.028591,            0.020241,           0.0023653,             0.91031,             0.73371,             0.78421,             0.48183,            0.027867,            0.015058,            0.001655,            0.003136,            0.003136,            0.003136
                 210,             0.02856,            0.020336,           0.0024491,             0.91056,             0.73262,             0.78443,             0.48185,            0.027847,            0.015047,           0.0016535,            0.003103,            0.003103,            0.003103
                 211,            0.028545,            0.020406,           0.0024326,             0.91084,             0.73342,             0.78529,             0.48214,            0.027828,            0.015037,           0.0016523,             0.00307,             0.00307,             0.00307
                 212,            0.028467,            0.020128,           0.0023914,             0.91137,             0.73364,             0.78539,             0.48243,            0.027809,            0.015026,           0.0016505,            0.003037,            0.003037,            0.003037
                 213,            0.028352,            0.020037,           0.0023552,             0.91265,             0.73297,             0.78539,             0.48285,             0.02779,            0.015013,           0.0016489,            0.003004,            0.003004,            0.003004
                 214,            0.028304,            0.020145,            0.002344,             0.91403,             0.73467,             0.78575,             0.48288,            0.027771,            0.015002,           0.0016472,            0.002971,            0.002971,            0.002971
                 215,            0.028278,            0.019879,           0.0023706,              0.9142,             0.73426,             0.78631,              0.4833,            0.027749,            0.014991,           0.0016458,            0.002938,            0.002938,            0.002938
                 216,            0.028139,            0.020067,           0.0023536,             0.91385,             0.73504,             0.78622,             0.48351,            0.027729,             0.01498,           0.0016443,            0.002905,            0.002905,            0.002905
                 217,            0.028184,            0.020071,           0.0023556,             0.91405,             0.73566,             0.78642,             0.48404,            0.027704,             0.01497,           0.0016425,            0.002872,            0.002872,            0.002872
                 218,            0.028155,            0.020048,           0.0023004,             0.91411,             0.73621,             0.78654,             0.48447,            0.027682,            0.014959,           0.0016409,            0.002839,            0.002839,            0.002839
                 219,            0.027998,            0.019874,           0.0022775,             0.91425,              0.7364,             0.78687,             0.48482,            0.027661,            0.014948,           0.0016394,            0.002806,            0.002806,            0.002806
                 220,            0.028132,            0.019867,           0.0023534,             0.91293,             0.73612,             0.78701,             0.48511,            0.027636,            0.014937,           0.0016379,            0.002773,            0.002773,            0.002773
                 221,            0.027955,            0.019794,           0.0023741,             0.91267,               0.735,             0.78695,              0.4856,            0.027615,            0.014925,           0.0016365,             0.00274,             0.00274,             0.00274
                 222,               0.028,            0.019752,           0.0023055,             0.91131,             0.73623,             0.78744,             0.48615,            0.027595,            0.014914,           0.0016349,            0.002707,            0.002707,            0.002707
                 223,            0.028081,            0.019861,           0.0023185,             0.91191,             0.73588,             0.78745,             0.48613,            0.027579,            0.014904,           0.0016334,            0.002674,            0.002674,            0.002674
                 224,            0.027917,            0.019703,           0.0022766,             0.91285,             0.73706,             0.78758,              0.4865,            0.027559,            0.014895,           0.0016322,            0.002641,            0.002641,            0.002641
                 225,            0.027759,            0.019771,           0.0023219,             0.91208,             0.73778,             0.78769,             0.48675,            0.027538,            0.014884,           0.0016309,            0.002608,            0.002608,            0.002608
                 226,            0.027697,            0.019629,           0.0023325,             0.91151,             0.73791,             0.78778,             0.48747,            0.027516,            0.014874,           0.0016296,            0.002575,            0.002575,            0.002575
                 227,            0.027708,            0.019644,           0.0022754,             0.91152,             0.73794,             0.78723,             0.48738,            0.027499,            0.014865,           0.0016283,            0.002542,            0.002542,            0.002542
                 228,            0.027641,            0.019628,           0.0022402,             0.91261,             0.73895,             0.78786,             0.48732,            0.027478,            0.014855,            0.001627,            0.002509,            0.002509,            0.002509
                 229,            0.027512,            0.019475,           0.0022489,             0.91279,             0.73892,             0.78784,             0.48743,            0.027458,            0.014844,           0.0016254,            0.002476,            0.002476,            0.002476
                 230,            0.027593,            0.019396,           0.0022525,             0.91215,             0.73895,             0.78724,             0.48774,            0.027436,            0.014832,           0.0016235,            0.002443,            0.002443,            0.002443
                 231,             0.02761,            0.019552,           0.0022945,             0.91301,             0.73848,             0.78748,             0.48789,            0.027419,            0.014823,           0.0016223,             0.00241,             0.00241,             0.00241
                 232,             0.02753,            0.019598,           0.0022532,             0.91249,             0.73827,             0.78743,             0.48818,              0.0274,            0.014813,           0.0016213,            0.002377,            0.002377,            0.002377
                 233,            0.027426,            0.019351,           0.0022451,             0.91207,             0.73967,             0.78759,             0.48896,            0.027379,            0.014802,             0.00162,            0.002344,            0.002344,            0.002344
                 234,            0.027406,            0.019513,           0.0023075,             0.91226,             0.73986,             0.78777,              0.4896,            0.027357,            0.014791,           0.0016184,            0.002311,            0.002311,            0.002311
                 235,            0.027299,            0.019317,           0.0022727,             0.91213,             0.74013,             0.78802,             0.49014,            0.027334,            0.014781,           0.0016172,            0.002278,            0.002278,            0.002278
                 236,            0.027243,            0.019373,           0.0022362,             0.91373,             0.74055,             0.78867,             0.49106,            0.027314,             0.01477,           0.0016158,            0.002245,            0.002245,            0.002245
                 237,            0.027224,             0.01931,           0.0022446,             0.91433,             0.74043,             0.78898,             0.49092,            0.027294,            0.014758,           0.0016143,            0.002212,            0.002212,            0.002212
                 238,            0.027159,            0.019273,           0.0022198,             0.91408,             0.74167,             0.78902,             0.49193,            0.027272,            0.014746,           0.0016126,            0.002179,            0.002179,            0.002179
                 239,            0.027114,            0.019136,           0.0021669,             0.91415,             0.74198,             0.78941,             0.49244,            0.027254,            0.014737,            0.001611,            0.002146,            0.002146,            0.002146
                 240,            0.027024,            0.019224,            0.002205,             0.91407,             0.74295,             0.78982,             0.49307,            0.027232,            0.014725,           0.0016097,            0.002113,            0.002113,            0.002113
                 241,            0.027023,            0.019255,           0.0021921,             0.91564,             0.74327,             0.79069,             0.49341,             0.02721,            0.014714,           0.0016083,             0.00208,             0.00208,             0.00208
                 242,            0.026937,            0.019097,           0.0022201,             0.91554,             0.74368,             0.79128,             0.49391,            0.027189,            0.014705,           0.0016074,            0.002047,            0.002047,            0.002047
                 243,            0.027007,            0.019152,           0.0022081,             0.91593,             0.74374,             0.79146,             0.49444,             0.02717,            0.014695,           0.0016062,            0.002014,            0.002014,            0.002014
                 244,            0.026919,            0.019034,           0.0022092,             0.91791,             0.74247,             0.79158,             0.49449,            0.027154,            0.014686,           0.0016051,            0.001981,            0.001981,            0.001981
                 245,            0.026829,             0.01889,           0.0021717,             0.91783,              0.7429,             0.79212,             0.49483,            0.027134,            0.014676,            0.001604,            0.001948,            0.001948,            0.001948
                 246,            0.026714,            0.019099,           0.0021915,             0.91692,             0.74271,             0.79104,             0.49502,            0.027116,            0.014668,            0.001603,            0.001915,            0.001915,            0.001915
                 247,             0.02667,            0.018726,           0.0021102,             0.91785,             0.74225,             0.79138,             0.49526,            0.027096,            0.014658,           0.0016022,            0.001882,            0.001882,            0.001882
                 248,            0.026703,            0.018864,           0.0021237,             0.91745,             0.74271,             0.79122,             0.49532,            0.027084,             0.01465,           0.0016014,            0.001849,            0.001849,            0.001849
                 249,            0.026574,            0.018902,           0.0021489,             0.91766,             0.74341,             0.79142,             0.49589,            0.027068,            0.014642,           0.0016001,            0.001816,            0.001816,            0.001816
                 250,            0.026507,             0.01871,           0.0022002,             0.91855,             0.74448,             0.79161,              0.4959,            0.027052,            0.014633,           0.0015985,            0.001783,            0.001783,            0.001783
                 251,            0.026504,             0.01881,           0.0021261,             0.91956,             0.74427,             0.79175,             0.49613,            0.027036,            0.014624,           0.0015978,             0.00175,             0.00175,             0.00175
                 252,            0.026394,            0.018796,           0.0021473,              0.9182,             0.74542,             0.79229,             0.49679,            0.027017,            0.014615,           0.0015967,            0.001717,            0.001717,            0.001717
                 253,            0.026441,            0.018811,           0.0021731,             0.92021,             0.74451,             0.79246,             0.49728,               0.027,            0.014606,           0.0015953,            0.001684,            0.001684,            0.001684
                 254,            0.026334,             0.01871,            0.002133,             0.92046,             0.74458,             0.79257,              0.4976,            0.026981,            0.014594,           0.0015937,            0.001651,            0.001651,            0.001651
                 255,            0.026278,            0.018646,           0.0021373,                0.92,             0.74516,             0.79282,             0.49817,            0.026964,            0.014584,           0.0015924,            0.001618,            0.001618,            0.001618
                 256,            0.026246,            0.018529,           0.0020867,             0.92058,             0.74499,             0.79284,             0.49854,            0.026943,            0.014572,           0.0015913,            0.001585,            0.001585,            0.001585
                 257,             0.02612,            0.018651,           0.0020765,             0.92112,             0.74503,              0.7932,             0.49948,            0.026921,             0.01456,           0.0015897,            0.001552,            0.001552,            0.001552
                 258,            0.026071,            0.018558,           0.0020789,             0.92235,             0.74445,             0.79354,             0.50021,            0.026904,            0.014552,           0.0015883,            0.001519,            0.001519,            0.001519
                 259,            0.026094,            0.018578,           0.0020865,             0.92256,             0.74514,               0.795,             0.50117,            0.026886,            0.014544,           0.0015871,            0.001486,            0.001486,            0.001486
                 260,            0.026081,            0.018543,           0.0021167,             0.92222,              0.7463,             0.79566,             0.50132,            0.026869,            0.014534,           0.0015854,            0.001453,            0.001453,            0.001453
                 261,            0.025981,            0.018272,           0.0020613,             0.92201,             0.74658,             0.79622,             0.50173,            0.026851,            0.014526,           0.0015837,             0.00142,             0.00142,             0.00142
                 262,            0.025853,            0.018465,           0.0020228,             0.92173,             0.74745,             0.79676,              0.5019,            0.026835,            0.014518,           0.0015823,            0.001387,            0.001387,            0.001387
                 263,            0.025804,            0.018247,           0.0020594,             0.92214,              0.7474,             0.79693,             0.50255,            0.026815,             0.01451,           0.0015806,            0.001354,            0.001354,            0.001354
                 264,            0.025717,            0.018311,           0.0020642,             0.92365,             0.74745,             0.79715,             0.50286,            0.026797,            0.014501,            0.001579,            0.001321,            0.001321,            0.001321
                 265,            0.025766,            0.018335,           0.0020813,             0.92266,             0.74684,             0.79716,             0.50347,            0.026782,            0.014493,           0.0015773,            0.001288,            0.001288,            0.001288
                 266,            0.025641,            0.018247,           0.0020447,             0.92278,             0.74736,             0.79729,             0.50381,            0.026767,            0.014487,           0.0015756,            0.001255,            0.001255,            0.001255
                 267,            0.025497,            0.018031,           0.0020293,             0.92422,             0.74652,             0.79751,             0.50447,            0.026747,            0.014477,           0.0015733,            0.001222,            0.001222,            0.001222
                 268,             0.02542,             0.01803,           0.0019942,             0.92393,             0.74707,             0.79764,             0.50477,            0.026726,            0.014469,           0.0015718,            0.001189,            0.001189,            0.001189
                 269,            0.025477,            0.018005,           0.0019774,             0.92419,             0.74734,             0.79768,             0.50545,            0.026708,            0.014462,           0.0015702,            0.001156,            0.001156,            0.001156
                 270,            0.025314,            0.018043,            0.002036,             0.92555,             0.74712,             0.79794,             0.50572,            0.026692,            0.014454,           0.0015688,            0.001123,            0.001123,            0.001123
                 271,            0.025314,            0.017875,            0.002007,             0.92502,             0.74764,             0.79767,             0.50603,            0.026675,            0.014447,           0.0015671,             0.00109,             0.00109,             0.00109
                 272,            0.025323,            0.017859,           0.0019282,             0.92479,             0.74863,             0.79776,             0.50599,            0.026658,            0.014439,           0.0015657,            0.001057,            0.001057,            0.001057
                 273,            0.025189,            0.017837,           0.0019681,             0.92451,             0.74907,             0.79818,             0.50651,            0.026644,            0.014431,           0.0015644,            0.001024,            0.001024,            0.001024
                 274,            0.025026,            0.017751,           0.0019739,             0.92511,             0.74906,             0.79834,             0.50658,            0.026626,            0.014422,            0.001563,            0.000991,            0.000991,            0.000991
                 275,            0.024971,             0.01767,           0.0019331,             0.92498,              0.7492,             0.79861,             0.50713,            0.026609,            0.014414,           0.0015615,            0.000958,            0.000958,            0.000958
                 276,            0.025029,            0.017623,           0.0019658,             0.92401,             0.74996,             0.79857,             0.50766,            0.026597,            0.014407,           0.0015603,            0.000925,            0.000925,            0.000925
                 277,            0.024974,            0.017653,           0.0019686,             0.92436,             0.75017,             0.79863,             0.50763,            0.026583,              0.0144,           0.0015593,            0.000892,            0.000892,            0.000892
                 278,            0.024816,            0.017609,           0.0019413,             0.92406,             0.75038,             0.79868,             0.50808,            0.026564,            0.014393,           0.0015582,            0.000859,            0.000859,            0.000859
                 279,            0.024706,            0.017435,           0.0019197,              0.9257,             0.74954,             0.79904,             0.50873,            0.026544,            0.014384,           0.0015571,            0.000826,            0.000826,            0.000826
                 280,            0.024717,            0.017606,            0.001948,             0.92419,             0.75124,             0.79933,             0.50917,            0.026526,            0.014377,            0.001556,            0.000793,            0.000793,            0.000793
                 281,            0.024635,            0.017426,           0.0019561,             0.92499,             0.75031,             0.79915,             0.50937,            0.026512,            0.014371,           0.0015553,             0.00076,             0.00076,             0.00076
                 282,             0.02456,            0.017461,           0.0018963,             0.92445,             0.75092,             0.79944,             0.51034,            0.026493,            0.014363,           0.0015541,            0.000727,            0.000727,            0.000727
                 283,            0.024539,            0.017297,           0.0019002,             0.92524,             0.75091,             0.79942,             0.51112,             0.02648,            0.014358,           0.0015532,            0.000694,            0.000694,            0.000694
                 284,            0.024453,            0.017405,           0.0019318,             0.92542,             0.75088,             0.79986,             0.51128,            0.026464,            0.014351,           0.0015521,            0.000661,            0.000661,            0.000661
                 285,            0.024416,            0.017245,           0.0018989,             0.92647,             0.75085,             0.80068,             0.51233,            0.026449,            0.014346,           0.0015513,            0.000628,            0.000628,            0.000628
                 286,            0.024255,            0.016964,           0.0019019,             0.92471,             0.75084,             0.80036,              0.5125,            0.026435,            0.014341,           0.0015505,            0.000595,            0.000595,            0.000595
                 287,            0.024312,            0.017229,           0.0019148,             0.92591,              0.7515,             0.80132,             0.51294,            0.026423,            0.014337,           0.0015501,            0.000562,            0.000562,            0.000562
                 288,             0.02414,            0.016991,           0.0019155,             0.92712,             0.75093,             0.80171,             0.51337,            0.026412,            0.014334,           0.0015496,            0.000529,            0.000529,            0.000529
                 289,            0.024005,            0.016959,           0.0018657,             0.92583,             0.75102,             0.80151,             0.51422,            0.026404,            0.014332,           0.0015493,            0.000496,            0.000496,            0.000496
                 290,            0.024035,            0.016967,           0.0018616,             0.92645,             0.75082,             0.80176,             0.51417,            0.026392,            0.014329,           0.0015491,            0.000463,            0.000463,            0.000463
                 291,            0.023889,            0.017005,           0.0018983,             0.92731,             0.75014,             0.80181,             0.51478,            0.026383,            0.014326,           0.0015488,             0.00043,             0.00043,             0.00043
                 292,            0.023833,            0.016861,           0.0018863,             0.92614,             0.75076,             0.80194,             0.51489,             0.02637,            0.014322,           0.0015483,            0.000397,            0.000397,            0.000397
                 293,            0.023715,            0.016756,           0.0018198,             0.92726,             0.75009,             0.80191,             0.51502,            0.026358,            0.014319,           0.0015481,            0.000364,            0.000364,            0.000364
                 294,            0.023737,            0.016928,           0.0018597,             0.92691,             0.75047,             0.80185,             0.51559,            0.026353,             0.01432,            0.001548,            0.000331,            0.000331,            0.000331
                 295,            0.023623,            0.016744,           0.0018401,             0.92699,              0.7505,             0.80198,             0.51591,            0.026347,            0.014319,            0.001548,            0.000298,            0.000298,            0.000298
                 296,            0.023659,            0.016799,           0.0018593,             0.92726,             0.75052,             0.80218,             0.51582,            0.026339,            0.014318,           0.0015478,            0.000265,            0.000265,            0.000265
                 297,            0.023412,            0.016531,           0.0018002,             0.92781,             0.75114,             0.80264,             0.51658,            0.026333,            0.014317,           0.0015475,            0.000232,            0.000232,            0.000232
                 298,            0.023469,            0.016496,           0.0018111,             0.92773,             0.75124,             0.80267,             0.51686,            0.026321,            0.014315,           0.0015475,            0.000199,            0.000199,            0.000199
                 299,            0.023366,            0.016404,           0.0018237,             0.92814,             0.75132,             0.80285,             0.51692,            0.026312,            0.014314,           0.0015477,            0.000166,            0.000166,            0.000166
